Step,Response,seconds
0,4,0.9445400238037109
0,2,1.1324999332427979
0,3,1.284616231918335
0,1,1.3643910884857178
0,"['1', '4', '2', '3', '1']",1.364691972732544
0,1,1.635864019393921
0,4,1.743366003036499
0,2,1.9073982238769531
0,3,2.023314952850342
0,1,2.0833630561828613
0,"['1', '4', '2', '3', '1']",2.083693027496338
0,1,2.3246400356292725
0,4,2.4644882678985596
0,2,2.6503190994262695
0,3,2.802596092224121
0,1,2.870198965072632
0,"['1', '4', '2', '3', '1']",2.8705031871795654
0,1,3.248892068862915
0,4,3.3842952251434326
0,2,3.560616970062256
0,3,3.684393882751465
0,1,3.7643680572509766
0,"['1', '4', '2', '3', '1']",3.764698028564453
0,1,4.020834922790527
0,4,4.2164599895477295
0,2,4.434458017349243
0,3,4.57433009147644
0,1,4.6423890590667725
0,"['1', '4', '2', '3', '1']",4.642812013626099
0,1,4.897778034210205
0,4,5.017331123352051
0,2,5.173321008682251
0,3,5.293385028839111
0,1,5.377170085906982
0,"['1', '4', '2', '3', '1']",5.3774518966674805
0,1,5.639513969421387
0,4,5.86235499382019
2,1,30.747501134872437
2,3,30.86362314224243
2,2,30.947492122650146
2,4,31.103617906570435
2,"['4', '1', '3', '2', '4']",31.10393214225769
2,4,31.374771118164062
2,1,31.50263285636902
2,3,31.606635093688965
2,2,31.718555212020874
2,4,31.87457823753357
2,"['4', '1', '3', '2', '4']",31.87490200996399
2,4,32.14397096633911
2,1,32.29540395736694
2,3,32.41145324707031
2,2,32.52355599403381
2,4,32.67139410972595
2,"['4', '1', '3', '2', '4']",32.67167615890503
2,4,32.95606708526611
2,1,33.11593222618103
2,3,33.30346488952637
2,2,33.411386013031006
2,4,33.575379848480225
2,"['4', '1', '3', '2', '4']",33.575688123703
2,4,33.80336809158325
2,1,33.9675030708313
2,3,34.153465032577515
2,2,34.18153500556946
2,4,34.385584115982056
2,"['4', '1', '3', '2', '4']",34.385868072509766
2,4,34.65886306762695
2,1,34.79063296318054
2,3,34.92641496658325
2,2,35.018532037734985
2,4,35.15044021606445
2,"['4', '1', '3', '2', '4']",35.150716066360474
2,4,35.40287518501282
2,1,35.546485900878906
2,2,35.694408893585205
2,3,35.891988039016724
4,4,60.61760210990906
4,1,60.76452612876892
4,3,60.88417983055115
4,2,61.02826809883118
4,4,61.204192876815796
4,"['4', '1', '3', '2', '4']",61.204509973526
4,4,61.64923691749573
4,1,61.79237127304077
4,2,61.9352080821991
4,4,62.0634081363678
4,1,62.702369928359985
4,2,62.858062982559204
4,3,63.03032326698303
4,4,63.074601888656616
4,1,64.0503180027008
4,2,64.1782660484314
4,3,64.3103699684143
4,1,64.46227502822876
4,4,64.91773104667664
4,"['4', '1', '3', '2', '4']",64.91804313659668
4,1,65.09729814529419
4,2,65.2171950340271
4,4,65.36938691139221
4,1,65.8513970375061
4,2,66.07819700241089
6,1,90.71648001670837
6,4,90.83361887931824
6,2,91.01754808425903
6,3,91.15752792358398
6,1,91.27340197563171
6,"['1', '4', '2', '3', '1']",91.27372789382935
6,1,91.56397104263306
6,4,91.66353106498718
6,2,91.84753918647766
6,3,91.97956705093384
6,1,92.08749318122864
6,"['1', '4', '2', '3', '1']",92.0878119468689
6,1,92.4158411026001
6,4,92.5624749660492
6,2,92.73061203956604
6,3,92.82652997970581
6,1,92.96663999557495
6,"['1', '4', '2', '3', '1']",92.96695113182068
6,1,93.21809005737305
6,4,93.3534471988678
6,2,93.53036999702454
6,3,93.64949703216553
6,1,93.74546504020691
6,"['1', '4', '2', '3', '1']",93.74578094482422
6,1,93.98160314559937
6,4,94.1181411743164
6,2,94.31336808204651
6,3,94.42137384414673
6,1,94.53737211227417
6,"['1', '4', '2', '3', '1']",94.5376889705658
6,1,94.81501626968384
6,4,94.9742660522461
6,2,95.1544120311737
6,3,95.2864899635315
6,1,95.36637806892395
6,"['1', '4', '2', '3', '1']",95.36669516563416
6,1,95.62028408050537
6,4,95.7235381603241
6,2,95.86739802360535
6,3,96.0154550075531
6,1,96.09940505027771
6,"['1', '4', '2', '3', '1']",96.09973907470703
8,4,120.88326287269592
8,1,120.99958920478821
8,3,121.135488986969
8,2,121.19952821731567
8,4,121.35968708992004
8,"['4', '1', '3', '2', '4']",121.36001396179199
8,4,121.62702512741089
8,1,121.76262497901917
8,3,121.8945300579071
8,2,121.96644902229309
8,4,122.1185929775238
8,"['4', '1', '3', '2', '4']",122.11892008781433
8,4,122.37507200241089
8,1,122.51450705528259
8,3,122.59859204292297
8,2,122.72666692733765
8,4,122.88254618644714
8,"['4', '1', '3', '2', '4']",122.88285207748413
8,4,123.142098903656
8,1,123.313472032547
8,3,123.48947501182556
8,2,123.55725312232971
8,4,123.68949913978577
8,"['4', '1', '3', '2', '4']",123.68981909751892
8,4,123.95695209503174
8,1,124.12048292160034
8,3,124.38889217376709
8,2,124.50439500808716
8,4,124.69646906852722
8,"['4', '1', '3', '2', '4']",124.69679093360901
8,3,124.72475910186768
8,4,125.01486897468567
8,1,125.14643001556396
8,3,125.2664749622345
8,2,125.47049117088318
8,4,125.67864322662354
8,"['4', '1', '3', '2', '4']",125.67896223068237
8,4,125.99497389793396
10,1,150.85825896263123
10,4,150.92694401741028
10,2,151.0990571975708
10,3,151.28486013412476
10,4,151.3130600452423
10,1,151.35280895233154
10,"['1', '4', '2', '3', '1']",151.3531482219696
10,1,151.65540099143982
10,4,151.79099202156067
10,3,151.95864701271057
10,2,151.98271107673645
10,1,152.14287400245667
10,4,152.55669593811035
10,2,152.6887331008911
10,3,152.7928810119629
10,1,152.91286492347717
10,"['1', '4', '2', '3', '1']",152.9131739139557
10,1,153.20622992515564
10,4,153.3535258769989
10,2,153.51348090171814
10,3,153.61789798736572
10,1,153.72190618515015
10,"['1', '4', '2', '3', '1']",153.72223210334778
10,1,153.9588680267334
10,4,154.0987298488617
10,2,154.29263401031494
10,3,154.38858699798584
10,1,154.48485898971558
10,"['1', '4', '2', '3', '1']",154.48518705368042
10,1,154.71176290512085
10,4,154.82793498039246
10,2,155.01691007614136
10,3,155.13687109947205
10,1,155.23325991630554
10,"['1', '4', '2', '3', '1']",155.23357605934143
10,1,155.43568205833435
10,4,155.58447194099426
10,3,155.73560309410095
10,2,155.74342393875122
10,3,155.8634901046753
10,1,155.96778011322021
10,"['1', '4', '2', '3', '1']",155.9681031703949
10,1,156.31836795806885
12,4,181.10975193977356
12,1,181.26610803604126
12,3,181.38630509376526
12,2,181.44606399536133
12,4,181.60204005241394
12,"['4', '1', '3', '2', '4']",181.60238003730774
12,4,181.90659403800964
12,1,182.06222701072693
12,3,182.1978600025177
12,2,182.27819895744324
12,4,182.41421103477478
12,"['4', '1', '3', '2', '4']",182.41452312469482
12,4,182.68462681770325
12,1,182.8201789855957
12,3,182.92409110069275
12,2,183.0640549659729
12,4,183.20384311676025
12,"['4', '1', '3', '2', '4']",183.20418906211853
12,4,183.47253799438477
12,1,183.6160020828247
12,3,183.71609497070312
12,2,183.85215091705322
12,4,184.00817203521729
12,"['4', '1', '3', '2', '4']",184.0084969997406
12,4,184.28953909873962
12,3,184.45687913894653
12,1,184.52179408073425
12,3,184.6847460269928
12,2,184.75698804855347
12,4,184.89323592185974
12,"['4', '1', '3', '2', '4']",184.89355206489563
12,4,185.18849396705627
12,1,185.34298014640808
12,2,185.53706693649292
12,4,185.71696400642395
12,3,186.18096089363098
12,1,186.4020550251007
14,4,211.45121312141418
14,3,211.63903713226318
14,2,211.64287900924683
14,3,211.82009601593018
14,1,211.91523504257202
14,"['1', '4', '2', '3', '1']",211.91555500030518
14,1,212.20982694625854
14,4,212.33640503883362
14,3,212.4770200252533
14,2,212.48408603668213
14,1,212.63215899467468
14,4,213.06720805168152
14,2,213.23895287513733
14,3,213.36326599121094
14,1,213.44308185577393
14,"['1', '4', '2', '3', '1']",213.44339299201965
14,1,213.68621516227722
14,4,213.81416702270508
14,2,214.00323510169983
14,3,214.16708707809448
14,1,214.2511658668518
14,"['1', '4', '2', '3', '1']",214.25148510932922
14,1,214.5085151195526
14,4,214.67189717292786
14,2,214.8599350452423
14,3,214.9921681880951
14,1,215.08823895454407
14,"['1', '4', '2', '3', '1']",215.08856916427612
14,1,215.3323700428009
14,4,215.46395111083984
14,2,215.68708086013794
14,3,215.80320000648499
14,1,215.92315912246704
14,"['1', '4', '2', '3', '1']",215.9234800338745
14,1,216.16110610961914
14,4,216.36620688438416
16,1,241.04174304008484
16,4,241.2161362171173
16,2,241.36722922325134
16,3,241.5351541042328
16,1,241.64448714256287
16,"['1', '4', '2', '3', '1']",241.64478516578674
16,1,241.88511514663696
16,4,242.02190685272217
16,3,242.16514611244202
16,2,242.25319004058838
16,1,242.36114192008972
16,4,242.7527940273285
16,2,242.93685102462769
16,1,243.1388201713562
16,4,243.50996613502502
16,2,243.67397904396057
16,3,243.80199694633484
16,1,243.91404104232788
16,"['1', '4', '2', '3', '1']",243.9143579006195
16,1,244.4246289730072
16,4,244.67630624771118
16,2,244.89195585250854
16,3,245.00800895690918
16,1,245.14405488967896
16,"['1', '4', '2', '3', '1']",245.14436602592468
16,1,245.40547704696655
16,4,245.56118297576904
16,2,245.77228999137878
16,3,245.80134916305542
16,1,246.0929720401764
16,"['1', '4', '2', '3', '1']",246.0932810306549
16,1,246.42871117591858
18,4,271.1860258579254
18,1,271.365886926651
18,3,271.48590207099915
18,2,271.5938951969147
18,4,271.74997091293335
18,"['4', '1', '3', '2', '4']",271.75029397010803
18,4,272.07255816459656
18,1,272.20387506484985
18,3,272.3199510574341
18,2,272.44776010513306
18,4,272.5799000263214
18,"['4', '1', '3', '2', '4']",272.5802102088928
18,4,272.87223386764526
18,1,273.0358741283417
18,2,273.2377178668976
18,3,273.40170788764954
18,4,273.96919107437134
18,1,274.1676630973816
18,3,274.4026720523834
18,2,274.5708110332489
18,4,274.73084592819214
18,"['4', '1', '3', '2', '4']",274.7311420440674
18,4,274.95893025398254
18,1,275.10372400283813
18,3,275.2188980579376
18,2,275.3547921180725
18,4,275.5355451107025
18,"['4', '1', '3', '2', '4']",275.5358819961548
18,4,275.7706711292267
18,1,275.9185929298401
18,3,276.05875611305237
18,2,276.17484402656555
18,4,276.3474259376526
18,"['4', '1', '3', '2', '4']",276.34774017333984
18,4,276.6080470085144
20,1,301.37838196754456
20,3,301.52629494667053
20,2,301.5665211677551
20,4,301.7461009025574
20,"['4', '1', '3', '2', '4']",301.7464120388031
20,4,302.05094599723816
20,1,302.19434809684753
20,3,302.3183310031891
20,2,302.4702980518341
20,4,302.6504690647125
20,"['4', '1', '3', '2', '4']",302.6507818698883
20,4,302.9268379211426
20,1,303.1022891998291
20,3,303.28277802467346
20,2,303.3982970714569
20,4,303.5620939731598
20,"['4', '1', '3', '2', '4']",303.56242084503174
20,4,303.87171506881714
20,1,304.03107500076294
20,3,304.3742640018463
20,2,304.65965008735657
20,4,304.8950710296631
20,"['4', '1', '3', '2', '4']",304.895387172699
20,4,305.13405299186707
20,1,305.34994196891785
20,3,305.51495695114136
20,2,305.69001483917236
20,4,305.91406297683716
20,"['4', '1', '3', '2', '4']",305.91437697410583
20,4,306.2748022079468
20,1,306.5337378978729
22,4,331.37697887420654
22,2,331.5991280078888
22,1,331.85356307029724
22,4,332.2307550907135
22,2,332.4136838912964
22,3,332.42953395843506
22,1,332.6247458457947
22,"['1', '4', '2', '3', '1']",332.6250741481781
22,1,332.88031792640686
22,4,333.0482659339905
22,3,333.22382521629333
22,2,333.24798011779785
22,1,333.49764919281006
22,4,334.1365292072296
22,2,334.30674290657043
22,3,334.43083214759827
22,1,334.5306279659271
22,"['1', '4', '2', '3', '1']",334.5309419631958
22,1,334.8810889720917
22,4,335.02866291999817
22,2,335.20969319343567
22,3,335.30961298942566
22,1,335.4178249835968
22,"['1', '4', '2', '3', '1']",335.4181418418884
22,1,335.683109998703
22,4,335.85571908950806
22,2,336.06568121910095
22,3,336.24158000946045
22,1,336.35367012023926
22,"['1', '4', '2', '3', '1']",336.3539891242981
22,1,336.6582100391388
24,4,361.7866060733795
24,1,361.9148590564728
24,3,362.0346648693085
24,2,362.1346809864044
24,4,362.31856298446655
24,"['4', '1', '3', '2', '4']",362.3188741207123
24,4,362.5417718887329
24,1,362.69770908355713
24,3,362.8304250240326
24,2,362.88574624061584
24,4,363.04178619384766
24,"['4', '1', '3', '2', '4']",363.04210090637207
24,4,363.3662760257721
24,1,363.49791407585144
24,3,363.6097640991211
24,2,363.74965023994446
24,4,363.90575313568115
24,"['4', '1', '3', '2', '4']",363.9060730934143
24,4,364.1901979446411
24,1,364.3416938781738
24,3,364.48152017593384
24,2,364.5935871601105
24,4,364.74550914764404
24,"['4', '1', '3', '2', '4']",364.7458322048187
24,4,364.99257493019104
24,1,365.13675904273987
24,3,365.2725200653076
24,2,365.36462783813477
24,4,365.56860423088074
24,"['4', '1', '3', '2', '4']",365.56891894340515
24,4,365.8682219982147
24,1,366.0276551246643
24,3,366.1394910812378
24,2,366.2996551990509
24,4,366.4794850349426
24,"['4', '1', '3', '2', '4']",366.47987699508667
24,4,366.72968792915344
26,1,391.4224271774292
26,4,391.57477593421936
26,2,391.80252408981323
26,3,391.950847864151
26,1,392.07976603507996
26,"['1', '4', '2', '3', '1']",392.0802321434021
26,1,392.36539793014526
26,4,392.5159420967102
26,2,392.68435406684875
26,3,392.7963728904724
26,1,392.9155602455139
26,"['1', '4', '2', '3', '1']",392.91584300994873
26,1,393.1910710334778
26,4,393.3265378475189
26,2,393.5344030857086
26,3,393.6705799102783
26,1,393.7905972003937
26,"['1', '4', '2', '3', '1']",393.79091906547546
26,1,394.04993295669556
26,4,394.23736000061035
26,2,394.48548698425293
26,3,394.6374270915985
26,1,394.7415542602539
26,"['1', '4', '2', '3', '1']",394.7418611049652
26,1,394.98752617836
26,4,395.155357837677
26,2,395.3503050804138
26,3,395.45050406455994
26,1,395.5743989944458
26,"['1', '4', '2', '3', '1']",395.57470893859863
26,1,395.80537390708923
26,4,395.9852840900421
26,2,396.2091021537781
26,3,396.3773732185364
26,1,396.4654190540314
26,"['1', '4', '2', '3', '1']",396.4657120704651
26,1,396.7318229675293
28,4,421.6250901222229
28,2,421.82508516311646
28,3,421.9531178474426
28,1,422.08913707733154
28,"['1', '4', '2', '3', '1']",422.0894682407379
28,1,422.32826590538025
28,4,422.4401390552521
28,2,422.6356520652771
28,1,422.8141028881073
28,4,423.16217708587646
28,2,423.37383794784546
28,3,423.49811911582947
28,1,423.619234085083
28,"['1', '4', '2', '3', '1']",423.61953711509705
28,1,423.84698605537415
28,4,424.0196521282196
28,2,424.2231469154358
28,3,424.3431122303009
28,1,424.4470000267029
28,"['1', '4', '2', '3', '1']",424.44732689857483
28,1,424.64223408699036
28,4,424.78265595436096
28,2,424.98571705818176
28,3,425.0900719165802
28,1,425.2061131000519
28,"['1', '4', '2', '3', '1']",425.2064070701599
28,1,425.38730907440186
28,4,425.54315996170044
28,2,425.76498198509216
28,3,425.87701511383057
28,1,425.9769079685211
28,"['1', '4', '2', '3', '1']",425.9772310256958
28,1,426.2935128211975
28,4,426.4329490661621
28,2,426.6260139942169
28,3,426.769907951355
28,1,426.8618760108948
28,"['1', '4', '2', '3', '1']",426.86220693588257
30,4,451.70158314704895
30,1,451.8571779727936
30,3,451.9884030818939
30,2,452.10049986839294
30,4,452.2962689399719
30,"['4', '1', '3', '2', '4']",452.29655289649963
30,4,452.6118140220642
30,1,452.75544810295105
30,3,452.89556908607483
30,2,453.0196678638458
30,4,453.1594018936157
30,"['4', '1', '3', '2', '4']",453.1597640514374
30,4,453.4249141216278
30,1,453.6272392272949
30,3,453.7834460735321
30,2,453.85944390296936
30,4,454.01946806907654
30,"['4', '1', '3', '2', '4']",454.0198030471802
30,4,454.35590386390686
30,1,454.5034532546997
30,3,454.6314170360565
30,2,454.7914710044861
30,4,455.01061391830444
30,"['4', '1', '3', '2', '4']",455.0109369754791
30,4,455.37075185775757
30,1,455.5063509941101
30,3,455.6102912425995
30,2,455.75051403045654
30,4,455.92634320259094
30,"['4', '1', '3', '2', '4']",455.92665004730225
30,4,456.1664319038391
30,1,456.3309769630432
30,3,456.4422252178192
30,2,456.50654101371765
30,3,456.65034794807434
30,4,456.7223391532898
30,"['4', '1', '3', '2', '4']",456.72261118888855
32,1,481.53474617004395
32,4,481.6687750816345
32,3,481.8415400981903
32,2,481.8527829647064
32,3,482.0006880760193
32,1,482.12081718444824
32,"['1', '4', '2', '3', '1']",482.121129989624
32,1,482.3637681007385
32,4,482.49970984458923
32,2,482.6739480495453
32,3,482.80971908569336
32,1,482.89795207977295
32,"['1', '4', '2', '3', '1']",482.89824891090393
32,1,483.0976848602295
32,4,483.2218360900879
32,2,483.4178080558777
32,3,483.5218539237976
32,1,483.6497950553894
32,"['1', '4', '2', '3', '1']",483.65007996559143
32,1,483.867760181427
32,4,483.96776008605957
32,2,484.16351103782654
32,3,484.30369997024536
32,1,484.4116311073303
32,"['1', '4', '2', '3', '1']",484.4119448661804
32,1,484.646781206131
32,4,484.815584897995
32,2,485.0145959854126
32,3,485.15635919570923
32,1,485.31466913223267
32,"['1', '4', '2', '3', '1']",485.31498312950134
32,1,485.57517313957214
32,4,485.7066009044647
32,3,485.9355969429016
32,2,486.0197238922119
32,3,486.1756401062012
32,1,486.2437210083008
32,"['1', '4', '2', '3', '1']",486.24400091171265
32,1,486.51624608039856
32,4,486.6685380935669
32,2,486.8475480079651
32,3,486.97561502456665
32,1,487.0520670413971
32,"['1', '4', '2', '3', '1']",487.0523450374603
34,4,511.89336013793945
34,1,512.0702710151672
34,3,512.1815831661224
34,2,512.3375871181488
34,3,512.4734680652618
34,4,513.0928859710693
34,"['4', '1', '3', '2', '4']",513.0931570529938
34,1,513.2403979301453
34,3,513.3724851608276
34,2,513.444403886795
34,4,513.6164798736572
34,1,513.9914929866791
34,3,514.1113798618317
34,2,514.1636700630188
34,4,514.3274102210999
34,"['4', '1', '3', '2', '4']",514.3277380466461
34,4,514.5655291080475
34,1,514.7214379310608
34,3,514.8333940505981
34,2,514.9173119068146
34,4,515.0572741031647
34,"['4', '1', '3', '2', '4']",515.0575940608978
34,4,515.3289949893951
34,1,515.5084609985352
34,3,515.7043120861053
34,2,515.7310020923615
34,3,515.8884048461914
34,4,515.9285020828247
34,"['4', '1', '3', '2', '4']",515.9288330078125
34,4,516.1604180335999
34,1,516.3325209617615
34,3,516.4802432060242
34,2,516.5404660701752
34,4,516.696366071701
34,"['4', '1', '3', '2', '4']",516.6966781616211
34,4,516.9631140232086
34,1,517.1143851280212
36,4,541.7007138729095
36,1,541.8817331790924
36,2,541.9776749610901
36,4,542.1657471656799
36,3,542.6076138019562
36,1,542.7235360145569
36,4,543.3341510295868
36,1,543.4695401191711
36,3,543.5898070335388
36,2,543.7378931045532
36,4,543.8935379981995
36,"['4', '1', '3', '2', '4']",543.893856048584
36,4,544.1085848808289
36,1,544.2446792125702
36,3,544.3285522460938
36,2,544.4644320011139
36,4,544.6245529651642
36,"['4', '1', '3', '2', '4']",544.6248650550842
36,4,544.8315508365631
36,1,544.9915111064911
36,3,545.1556520462036
36,2,545.1849141120911
36,4,545.3874750137329
36,"['4', '1', '3', '2', '4']",545.3877921104431
36,4,545.6391851902008
36,1,545.8025710582733
36,3,545.9907960891724
36,2,546.0111861228943
36,4,546.2024800777435
36,"['4', '1', '3', '2', '4']",546.2028379440308
36,4,546.4918761253357
36,1,546.6675000190735
36,2,546.7835209369659
36,3,546.9931509494781
38,1,571.8464140892029
38,4,571.9510262012482
38,2,572.1350471973419
38,3,572.266923904419
38,1,572.3789732456207
38,"['1', '4', '2', '3', '1']",572.3792822360992
38,1,572.7123990058899
38,4,572.8198120594025
38,2,572.9917831420898
38,3,573.0148270130157
38,1,573.2238609790802
38,"['1', '4', '2', '3', '1']",573.2241771221161
38,1,573.4944610595703
38,4,573.6148731708527
38,3,573.8176839351654
38,2,573.8460290431976
38,3,573.9498591423035
38,1,574.0261359214783
38,"['1', '4', '2', '3', '1']",574.0264370441437
38,1,574.3515281677246
38,4,574.4950380325317
38,2,574.6798100471497
38,3,574.7800691127777
38,1,574.883896112442
38,"['1', '4', '2', '3', '1']",574.8842239379883
38,1,575.1454410552979
38,4,575.2777030467987
38,2,575.4607720375061
38,3,575.580864906311
38,1,575.6688849925995
38,"['1', '4', '2', '3', '1']",575.6691970825195
38,1,575.8849210739136
38,4,576.0247888565063
38,3,576.19287109375
38,2,576.1972789764404
38,1,576.4007830619812
38,4,576.8260190486908
38,3,576.9938941001892
38,2,577.0219419002533
38,1,577.2339940071106
38,"['1', '4', '2', '3', '1']",577.2343120574951
40,1,601.8615181446075
40,4,601.9499361515045
40,2,602.1539590358734
40,3,602.2739272117615
40,1,602.4060001373291
40,"['1', '4', '2', '3', '1']",602.4063110351562
40,1,602.7324640750885
40,4,602.8560659885406
40,3,603.0338780879974
40,2,603.0740661621094
40,1,603.2100138664246
40,4,603.6650102138519
40,3,603.8289368152618
40,2,603.9129111766815
40,3,604.037055015564
40,1,604.1886651515961
40,"['1', '4', '2', '3', '1']",604.1889729499817
40,1,604.5934929847717
40,4,604.7168838977814
40,2,604.9488141536713
40,3,605.0528571605682
40,1,605.1688160896301
40,"['1', '4', '2', '3', '1']",605.1691451072693
40,1,605.4273791313171
40,4,605.5676419734955
40,2,605.7878251075745
40,3,605.9200649261475
40,1,606.0156409740448
40,"['1', '4', '2', '3', '1']",606.015976190567
40,1,606.3172972202301
40,4,606.480831861496
40,2,606.6549351215363
40,3,606.7588138580322
40,1,606.8628730773926
40,"['1', '4', '2', '3', '1']",606.8631899356842
40,1,607.1392560005188
40,4,607.2888910770416
42,1,632.3067240715027
42,3,632.4025771617889
42,2,632.4744970798492
42,3,632.6106181144714
42,1,632.7025880813599
42,4,633.1850280761719
42,"['4', '1', '3', '2', '4']",633.1853530406952
42,1,633.3647060394287
42,3,633.539489030838
42,2,633.587730884552
42,3,633.7975080013275
42,4,634.1740698814392
42,1,634.3577508926392
42,3,634.5435130596161
42,2,634.6955771446228
42,4,634.859560251236
42,"['4', '1', '3', '2', '4']",634.8598902225494
42,4,635.1198298931122
42,1,635.2436242103577
42,3,635.3513660430908
42,2,635.5075399875641
42,4,635.6555371284485
42,"['4', '1', '3', '2', '4']",635.655816078186
42,4,635.9091620445251
42,1,636.0605418682098
42,3,636.220456123352
42,2,636.396546125412
42,3,636.5984098911285
42,4,636.61456823349
42,"['4', '1', '3', '2', '4']",636.6148779392242
42,4,636.9213528633118
42,1,637.0604829788208
42,3,637.2045900821686
42,2,637.3564889431
44,1,662.1002271175385
44,4,662.1731288433075
44,3,662.3851251602173
44,2,662.4139111042023
44,3,662.5729410648346
44,1,662.6370108127594
44,"['1', '4', '2', '3', '1']",662.6372861862183
44,1,662.9487040042877
44,4,663.060094833374
44,3,663.2321319580078
44,2,663.2479231357574
44,1,663.4000749588013
44,4,663.842836856842
44,2,664.2354211807251
44,3,664.4070692062378
44,1,664.4830372333527
44,"['1', '4', '2', '3', '1']",664.4833500385284
44,1,664.7705130577087
44,4,664.8905739784241
44,3,665.0878031253815
44,2,665.1518530845642
44,3,665.2718460559845
44,1,665.3520259857178
44,"['1', '4', '2', '3', '1']",665.3523120880127
44,1,665.6794219017029
44,4,665.86887383461
44,3,666.0729110240936
44,1,666.2329461574554
44,4,667.0177550315857
44,2,667.2468242645264
44,3,667.3349959850311
44,1,667.4308881759644
44,"['1', '4', '2', '3', '1']",667.431184053421
46,4,692.0894691944122
46,1,692.2492790222168
46,3,692.3573648929596
46,2,692.5052499771118
46,4,692.6692080497742
46,"['4', '1', '3', '2', '4']",692.6695230007172
46,4,692.9916090965271
46,1,693.1391620635986
46,3,693.2391500473022
46,2,693.3432419300079
46,4,693.5074100494385
46,"['4', '1', '3', '2', '4']",693.5077202320099
46,4,693.7816491127014
46,1,693.9053292274475
46,3,694.5816440582275
46,2,694.7761640548706
46,4,694.9282321929932
46,"['4', '1', '3', '2', '4']",694.9285550117493
46,4,695.2077240943909
46,1,695.3712229728699
46,3,695.4751250743866
46,2,695.6112680435181
46,4,695.7590260505676
46,"['4', '1', '3', '2', '4']",695.7593131065369
46,4,696.069747209549
46,1,696.1802680492401
46,3,696.296037197113
46,2,696.4202630519867
46,4,696.5720601081848
46,"['4', '1', '3', '2', '4']",696.5723760128021
46,4,696.7941560745239
46,1,697.0221390724182
46,3,697.1300220489502
46,2,697.221971988678
46,3,697.3660490512848
46,4,697.4021968841553
46,"['4', '1', '3', '2', '4']",697.4024810791016
